사용일자,노선명,역명,하차총승객수
202004,9호선,선정릉,8622
202004,9호선,삼성중앙,5921
202004,9호선,봉은사,12105
202004,9호선,종합운동장,3297
202004,9호선,삼전,5282
202004,9호선,석촌고분,4632
202004,9호선,석촌,5276
202004,9호선,송파나루,3510
202004,9호선,한성백제,1696
202004,9호선,올림픽공원(한국체대),4084
202004,9호선,둔촌오륜,687
202004,9호선,신논현,26523
202004,9호선,사평,2278
202004,9호선,고속터미널,10015
202004,9호선,신반포,2175
202004,9호선,구반포,2207
202004,9호선,개화,1616
202004,9호선,김포공항,5591
202004,9호선,공항시장,2720
202004,9호선,신방화,5576
202004,9호선,마곡나루(서울식물원),8474
202004,9호선,양천향교,8389
202004,9호선,가양,17244
202004,9호선,증미,6183
202004,9호선,등촌,8857
202004,9호선,염창,14339
202004,9호선,신목동,3087
202004,9호선,선유도,6337
202004,9호선,당산,15268
202004,9호선,국회의사당,14112
202004,9호선,여의도,20301
202004,9호선,샛강,4902
202004,9호선,노량진,23038
202004,9호선,노들,3127
202004,9호선,흑석(중앙대입구),6522
202004,9호선,동작(현충원),1138
202004,9호선,중앙보훈병원,7397
202004,1호선,서울역,32286
202004,1호선,시청,18653
202004,1호선,종각,31698
202004,1호선,종로3가,21089
202004,1호선,종로5가,19647
202004,1호선,동대문,9675
202004,1호선,신설동,12412
202004,1호선,제기동,14895
202004,1호선,청량리(서울시립대입구),17401
202004,1호선,동묘앞,7350
202004,2호선,시청,21933
202004,2호선,을지로입구,35404
202004,2호선,을지로3가,19224
202004,2호선,을지로4가,11457
202004,2호선,동대문역사문화공원(DDP),11161
202004,2호선,신당,12346
202004,2호선,상왕십리,11764
202004,2호선,왕십리(성동구청),11489
202004,2호선,한양대,6560
202004,2호선,뚝섬,19999
202004,2호선,성수,33462
202004,2호선,건대입구,31206
202004,2호선,구의(광진구청),21099
202004,2호선,강변(동서울터미널),25701
202004,2호선,잠실나루,12042
202004,2호선,잠실(송파구청),54019
202004,2호선,잠실새내,17460
202004,2호선,종합운동장,5976
202004,2호선,삼성(무역센터),44330
202004,2호선,선릉,47064
202004,2호선,역삼,51143
202004,2호선,강남,77320
202004,2호선,교대(법원.검찰청),33937
202004,2호선,서초,18367
202004,2호선,방배,15260
202004,2호선,사당,34461
202004,2호선,낙성대(강감찬),23422
202004,2호선,서울대입구(관악구청),40539
202004,2호선,봉천,20233
202004,2호선,신림,55328
202004,2호선,신대방,23083
202004,2호선,구로디지털단지,55289
202004,2호선,대림(구로구청),22243
202004,2호선,신도림,40654
202004,2호선,문래,19188
202004,2호선,영등포구청,21216
202004,2호선,당산,20572
202004,2호선,합정,27260
202004,2호선,홍대입구,43196
202004,2호선,신촌,28818
202004,2호선,이대,9715
202004,2호선,아현,7821
202004,2호선,충정로(경기대입구),9634
202004,2호선,용답,2156
202004,2호선,신답,1601
202004,2호선,신설동,2721
202004,2호선,도림천,1134
202004,2호선,양천구청,5937
202004,2호선,신정네거리,8399
202004,2호선,용두(동대문구청),2130
202004,3호선,지축,2941
202004,3호선,구파발,16766
202004,3호선,연신내,32087
202004,3호선,불광,15176
202004,3호선,녹번,10765
202004,3호선,홍제,14455
202004,3호선,무악재,3371
202004,3호선,독립문,6184
202004,3호선,경복궁(정부서울청사),14654
202004,3호선,안국,16267
202004,3호선,종로3가,10389
202004,3호선,을지로3가,10134
202004,3호선,충무로,0
202004,3호선,동대입구,6937
202004,3호선,약수,11066
202004,3호선,금호,6665
202004,3호선,옥수,7889
202004,3호선,압구정,28776
202004,3호선,신사,27183
202004,3호선,잠원,4629
202004,3호선,고속터미널,26527
202004,3호선,교대(법원.검찰청),8575
202004,3호선,남부터미널(예술의전당),24166
202004,3호선,양재(서초구청),36679
202004,3호선,매봉,9648
202004,3호선,도곡,4287
202004,3호선,대치,8123
202004,3호선,학여울,1463
202004,3호선,대청,7563
202004,3호선,일원,7885
202004,3호선,수서,12980
202004,3호선,가락시장,7566
202004,3호선,경찰병원,6630
202004,3호선,오금,5010
202004,4호선,당고개,10118
202004,4호선,상계,15724
202004,4호선,노원,19140
202004,4호선,창동,24442
202004,4호선,쌍문,24907
202004,4호선,수유(강북구청),30933
202004,4호선,미아(서울사이버대학),13171
202004,4호선,미아사거리,23812
202004,4호선,길음,16881
202004,4호선,성신여대입구(돈암),16072
202004,4호선,한성대입구(삼선교),11023
202004,4호선,혜화,24424
202004,4호선,동대문,18892
202004,4호선,동대문역사문화공원(DDP),12477
202004,4호선,충무로,25305
202004,4호선,명동,15170
202004,4호선,회현(남대문시장),21701
202004,4호선,서울역,12641
202004,4호선,숙대입구(갈월),11158
202004,4호선,삼각지,4452
202004,4호선,신용산,13674
202004,4호선,이촌(국립중앙박물관),6198
202004,4호선,동작(현충원),2246
202004,4호선,총신대입구(이수),18220
202004,4호선,사당,17846
202004,4호선,남태령,746
202004,5호선,방화,5553
202004,5호선,개화산,4651
202004,5호선,김포공항,3974
202004,5호선,송정,5647
202004,5호선,마곡,7189
202004,5호선,발산,16748
202004,5호선,우장산,11622
202004,5호선,화곡,24057
202004,5호선,까치산,24989
202004,5호선,신정(은행정),9336
202004,5호선,목동,16910
202004,5호선,오목교(목동운동장앞),20584
202004,5호선,양평,6788
202004,5호선,영등포구청,3644
202004,5호선,영등포시장,8060
202004,5호선,신길,3645
202004,5호선,여의도,24986
202004,5호선,여의나루,9327
202004,5호선,마포,13106
202004,5호선,공덕,13406
202004,5호선,애오개,6267
202004,5호선,충정로(경기대입구),4063
202004,5호선,서대문,16787
202004,5호선,광화문(세종문화회관),28303
202004,5호선,종로3가,9644
202004,5호선,을지로4가,5610
202004,5호선,동대문역사문화공원(DDP),2873
202004,5호선,청구,3207
202004,5호선,신금호,5591
202004,5호선,행당,6311
202004,5호선,왕십리(성동구청),4218
202004,5호선,마장,4475
202004,5호선,답십리,13032
202004,5호선,장한평,16083
202004,5호선,군자(능동),10570
202004,5호선,아차산(어린이대공원후문),12325
202004,5호선,광나루(장신대),10014
202004,5호선,천호(풍납토성),15742
202004,5호선,강동,15475
202004,5호선,길동,6527
202004,5호선,굽은다리(강동구민회관앞),7094
202004,5호선,명일,6924
202004,5호선,고덕,7326
202004,5호선,상일동,13805
202004,5호선,둔촌동,6964
202004,5호선,올림픽공원(한국체대),2668
202004,5호선,방이,6107
202004,5호선,오금,3143
202004,5호선,개롱,5569
202004,5호선,거여,6195
202004,5호선,마천,4512
202004,6호선,응암,15388
202004,6호선,역촌,3723
202004,6호선,불광,3863
202004,6호선,독바위,2532
202004,6호선,구산,4636
202004,6호선,새절(신사),10758
202004,6호선,증산(명지대앞),8972
202004,6호선,디지털미디어시티,12978
202004,6호선,월드컵경기장(성산),4136
202004,6호선,마포구청,11026
202004,6호선,망원,12642
202004,6호선,합정,10770
202004,6호선,상수,7610
202004,6호선,광흥창(서강),7294
202004,6호선,대흥(서강대앞),7012
202004,6호선,공덕,15795
202004,6호선,효창공원앞,5458
202004,6호선,삼각지,4149
202004,6호선,녹사평(용산구청),3854
202004,6호선,이태원,8351
202004,6호선,한강진,6420
202004,6호선,버티고개,1859
202004,6호선,약수,3133
202004,6호선,청구,3686
202004,6호선,신당,7287
202004,6호선,동묘앞,6937
202004,6호선,창신,2496
202004,6호선,보문,5955
202004,6호선,안암(고대병원앞),8354
202004,6호선,고려대(종암),6355
202004,6호선,월곡(동덕여대),9593
202004,6호선,상월곡(한국과학기술연구원),4705
202004,6호선,돌곶이,7294
202004,6호선,석계,11078
202004,6호선,태릉입구,5098
202004,6호선,화랑대(서울여대입구),7759
202004,6호선,봉화산(서울의료원),7428
202004,7호선,장암,713
202004,7호선,도봉산,9344
202004,7호선,수락산,10958
202004,7호선,마들,9864
202004,7호선,노원,17440
202004,7호선,중계,11078
202004,7호선,하계,14553
202004,7호선,공릉(서울과학기술대),10047
202004,7호선,태릉입구,6471
202004,7호선,먹골,8765
202004,7호선,중화,9566
202004,7호선,상봉(시외버스터미널),14093
202004,7호선,면목,13477
202004,7호선,사가정,13947
202004,7호선,용마산(용마폭포공원),5102
202004,7호선,중곡,8036
202004,7호선,군자(능동),10382
202004,7호선,어린이대공원(세종대),9627
202004,7호선,건대입구,10606
202004,7호선,뚝섬유원지,7740
202004,7호선,청담,19939
202004,7호선,강남구청,16050
202004,7호선,학동,23958
202004,7호선,논현,20421
202004,7호선,반포,4929
202004,7호선,고속터미널,10381
202004,7호선,내방,12968
202004,7호선,이수,13606
202004,7호선,남성,9063
202004,7호선,숭실대입구(살피재),10216
202004,7호선,상도,8735
202004,7호선,장승배기,8412
202004,7호선,신대방삼거리,13876
202004,7호선,보라매,8422
202004,7호선,신풍,9179
202004,7호선,대림(구로구청),6073
202004,7호선,남구로,15304
202004,7호선,가산디지털단지,43243
202004,7호선,철산,19858
202004,7호선,광명사거리,20257
202004,7호선,천왕,8272
202004,7호선,온수(성공회대입구),8797
202004,7호선,까치울,6249
202004,7호선,부천종합운동장,3584
202004,7호선,춘의,8478
202004,7호선,신중동,12510
202004,7호선,부천시청,10190
202004,7호선,상동,11280
202004,7호선,삼산체육관,3697
202004,7호선,굴포천,8039
202004,7호선,부평구청,8420
202004,8호선,암사,14484
202004,8호선,천호(풍납토성),16252
202004,8호선,강동구청,9239
202004,8호선,몽촌토성(평화의문),4964
202004,8호선,잠실(송파구청),12379
202004,8호선,석촌,7389
202004,8호선,송파,7209
202004,8호선,가락시장,7836
202004,8호선,문정,20081
202004,8호선,장지,14172
202004,8호선,복정,7800
202004,8호선,산성,4469
202004,8호선,남한산성입구(성남법원.검찰청),10459
202004,8호선,단대오거리,8796
202004,8호선,신흥,3957
202004,8호선,수진,3713
202004,8호선,모란,2424
202004,9호선,개화,1589
202004,9호선,김포공항,5486
202004,9호선,공항시장,2710
202004,9호선,신방화,5573
202004,9호선,마곡나루(서울식물원),8605
202004,9호선,양천향교,8514
202004,9호선,가양,17074
202004,9호선,증미,6182
202004,9호선,등촌,8782
202004,9호선,염창,14401
202004,9호선,신목동,3041
202004,9호선,선유도,6380
202004,9호선,당산,15518
202004,9호선,국회의사당,13772
202004,9호선,여의도,20172
202004,9호선,샛강,4869
202004,9호선,노량진,23260
202004,9호선,노들,3142
202004,9호선,흑석(중앙대입구),6551
202004,9호선,동작(현충원),1219
202004,9호선,구반포,2147
202004,9호선,신반포,2144
202004,9호선,고속터미널,10206
202004,9호선,사평,2296
202004,9호선,신논현,26645
202004,9호선,언주,8351
202004,9호선,선정릉,8767
202004,9호선,삼성중앙,5973
202004,9호선,봉은사,12202
202004,9호선,종합운동장,3367
202004,9호선,삼전,5175
202004,9호선,석촌고분,4447
202004,9호선,석촌,5253
202004,9호선,송파나루,3651
202004,9호선,한성백제,1725
202004,9호선,올림픽공원(한국체대),4148
202004,9호선,둔촌오륜,704
202004,9호선,중앙보훈병원,7360
202004,1호선,서울역,31959
202004,1호선,시청,18841
202004,1호선,종각,32151
202004,1호선,종로3가,21413
202004,1호선,종로5가,19341
202004,1호선,동대문,9523
202004,1호선,신설동,12612
202004,1호선,제기동,14780
202004,1호선,청량리(서울시립대입구),17699
202004,1호선,동묘앞,7568
202004,2호선,시청,22132
202004,2호선,을지로입구,35267
202004,2호선,을지로3가,19168
202004,2호선,을지로4가,11468
202004,2호선,동대문역사문화공원(DDP),11226
202004,2호선,신당,12373
202004,2호선,상왕십리,11656
202004,2호선,왕십리(성동구청),11843
202004,2호선,한양대,6608
202004,2호선,뚝섬,20384
202004,2호선,성수,33434
202004,2호선,건대입구,31703
202004,2호선,구의(광진구청),20998
202004,2호선,강변(동서울터미널),25881
202004,2호선,잠실나루,11908
202004,2호선,잠실(송파구청),54651
202004,2호선,잠실새내,17637
202004,2호선,종합운동장,6062
202004,2호선,삼성(무역센터),44372
202004,2호선,선릉,46998
202004,2호선,역삼,50510
202004,2호선,강남,77579
202004,2호선,교대(법원.검찰청),34809
202004,2호선,서초,18732
202004,2호선,방배,15004
202004,2호선,사당,34946
202004,2호선,낙성대(강감찬),23560
202004,2호선,서울대입구(관악구청),40905
202004,2호선,봉천,20350
202004,2호선,신림,55623
202004,2호선,신대방,22995
202004,2호선,구로디지털단지,55638
202004,2호선,대림(구로구청),22166
202004,2호선,신도림,41482
202004,2호선,문래,19243
202004,2호선,영등포구청,21303
202004,2호선,당산,20686
202004,2호선,합정,28242
202004,2호선,홍대입구,44953
202004,2호선,신촌,29052
202004,2호선,이대,9687
202004,2호선,아현,7772
202004,2호선,충정로(경기대입구),9682
202004,2호선,용답,2088
202004,2호선,신답,1607
202004,2호선,신설동,2892
202004,2호선,도림천,1157
